Month,Year,Region,Volume,Type,LogVolume
May,2015,StLouis,18151.54,organic,4.25891347703769
Feb,2016,Columbus,18170.58,organic,4.25936879009171
Jul,2017,NewOrleansMobile,18233.28,organic,4.2608648012807
Jan,2015,Spokane,18240.25,organic,4.26103078645273
Jun,2016,Boise,18265.14,organic,4.26162300537325
Oct,2017,MiamiFtLauderdale,18272.1,organic,4.26178846338982
May,2017,Louisville,18433.37,organic,4.26560474046108
Feb,2018,Jacksonville,18433.42,organic,4.26560591847111
Feb,2015,RaleighGreensboro,18448.37,organic,4.26595800023612
Feb,2017,Indianapolis,18451.52,organic,4.26603214829572
Nov,2015,Columbus,18516.9,organic,4.26756828118048
Apr,2017,MiamiFtLauderdale,18594.77,organic,4.26939081090964
Apr,2017,Louisville,18606.75,organic,4.26967052249525
Jul,2016,Boise,18646.36,organic,4.27059406476653
Jan,2018,Syracuse,18660.94,organic,4.27093351650217
Jan,2019,Louisville,18692.69,organic,4.27167180368449
Feb,2016,RichmondNorfolk,18732.37,organic,4.27259272733828
Jan,2017,NewOrleansMobile,18737.22,organic,4.27270515601706
Dec,2017,Louisville,18754.49,organic,4.27310525866551
Nov,2015,RichmondNorfolk,18758.08,organic,4.27318838371904
Feb,2016,SouthCarolina,18769.75,organic,4.27345848815978
Mar,2017,Tampa,18797.49,organic,4.27409986245918
Jul,2016,BuffaloRochester,18857.89,organic,4.27549309812451
Jul,2015,Orlando,18865.03,organic,4.27565750017174
Feb,2015,HartfordSpringfield,18896.13,organic,4.27637286810223
Mar,2019,Louisville,18966.53,organic,4.27798788230144
Apr,2017,Boise,19034.92,organic,4.2795510559005
Aug,2017,Syracuse,19038.58,organic,4.27963455323112
Nov,2015,SouthCarolina,19038.84,organic,4.27964048412483
Oct,2015,RichmondNorfolk,19072.93,organic,4.28041741486494
Mar,2016,Orlando,19093.37,organic,4.28088258859458
Feb,2015,Philadelphia,19108.68,organic,4.28123068765596
Dec,2015,HartfordSpringfield,19188.09,organic,4.28303174681761
Aug,2016,MiamiFtLauderdale,19219.53,organic,4.28374276309828
Aug,2015,StLouis,19289.23,organic,4.28531489154096
Jan,2018,Albany,19291.95,organic,4.28537612766659
Feb,2015,Roanoke,19299.39,organic,4.28554358238494
Feb,2017,Tampa,19343.86,organic,4.2865431403484
Mar,2015,Charlotte,19362.49,organic,4.28696120647051
Aug,2015,Columbus,19366.44,organic,4.28704979467625
Apr,2017,Jacksonville,19378.22,organic,4.28731388212233
Jun,2016,MiamiFtLauderdale,19399.43,organic,4.28778896954407
Jan,2017,Spokane,19511.18,organic,4.29028353551404
Mar,2018,Jacksonville,19534.25,organic,4.29079674153397
May,2017,Jacksonville,19539.12,organic,4.29090500013249
Dec,2015,LasVegas,19582.65,organic,4.29187146185439
Apr,2015,Philadelphia,19587.2,organic,4.29197235781909
Aug,2016,Indianapolis,19589.53,organic,4.29202401634925
Apr,2015,Columbus,19646.1,organic,4.29327635030516
Jan,2016,Charlotte,19662.31,organic,4.2936345389956
May,2015,Boston,19662.64,organic,4.29364182786331
Sep,2015,LasVegas,19677.21,organic,4.29396352054341
Jun,2017,Spokane,19678.18,organic,4.29398492882561
Jan,2019,Albany,19680.11,organic,4.29402752154753
Mar,2018,Louisville,19729.62,organic,4.29511872065552
Jan,2017,Nashville,19759.57,organic,4.29577748940853
May,2015,SouthCarolina,19772.77,organic,4.29606751460685
Oct,2015,Nashville,19825.25,organic,4.2972186725564
May,2015,HarrisburgScranton,19883.08,organic,4.29848365991019
Jun,2015,Atlanta,19897.94,organic,4.2988081169654
Jun,2015,Philadelphia,19964.01,organic,4.30024777873284
Mar,2015,Nashville,19969.04,organic,4.30035718691757
May,2019,Roanoke,20005,organic,4.30113855571502
Oct,2016,LasVegas,20029.9,organic,4.30167878106808
Mar,2016,RaleighGreensboro,20224.26,organic,4.30587263986176
Jun,2017,Louisville,20312.04,organic,4.30775354311193
Feb,2018,Syracuse,20365.43,organic,4.30889358430445
Aug,2016,HarrisburgScranton,20425.56,organic,4.31017397225835
Jan,2016,BuffaloRochester,20430.96,organic,4.31028877352953
Mar,2016,BuffaloRochester,20460.69,organic,4.31092027542402
Mar,2017,Spokane,20478.07,organic,4.31128902320969
Apr,2016,Tampa,20516.35,organic,4.31210009933172
Jan,2015,Roanoke,20575.44,organic,4.31334913124901
Apr,2017,NewOrleansMobile,20591.04,organic,4.31367828225935
Mar,2017,Orlando,20611.01,organic,4.31409927400528
Feb,2017,NewOrleansMobile,20712.79,organic,4.31623860203177
Jun,2015,Columbus,20713.06,organic,4.31624426320758
Apr,2016,Spokane,20713.59,organic,4.31625537567144
Apr,2019,Orlando,20721.42,organic,4.31641951347827
Feb,2017,Orlando,20764.1,organic,4.31731311177605
Dec,2016,StLouis,20794.84,organic,4.31795558315806
Jul,2015,Columbus,20810.53,organic,4.31828314091054
May,2017,Spokane,20830.59,organic,4.31870157096145
May,2016,Indianapolis,20855.88,organic,4.31922851933558
Feb,2018,Albany,20865.69,organic,4.31943275081326
May,2015,BuffaloRochester,20955.7,organic,4.32130217249794
Nov,2016,Sacramento,20956.31,organic,4.32131481420298
Jan,2017,Jacksonville,20979.52,organic,4.32179554754982
Nov,2016,HarrisburgScranton,21032.91,organic,4.32289936348576
May,2015,HartfordSpringfield,21086.87,organic,4.32401212063046
Aug,2016,Pittsburgh,21134.84,organic,4.32499896437795
Mar,2015,Philadelphia,21196.78,organic,4.32626989232291
Nov,2015,Roanoke,21216.79,organic,4.3266796778339
May,2017,Pittsburgh,21241.91,organic,4.32719356444174
Aug,2015,SouthCarolina,21244.53,organic,4.32724712748652
Dec,2015,WestTexNewMexico,21247.47,organic,4.32730722471794
Jun,2017,BuffaloRochester,21264.46,organic,4.32765435850558
Jul,2017,Tampa,21291.83,organic,4.32821298998444
Dec,2016,Nashville,21300.69,organic,4.32839367190535
Feb,2015,Spokane,21337.95,organic,4.32915269313655
Aug,2015,Orlando,21338.54,organic,4.32916470132862
Aug,2016,HartfordSpringfield,21403.87,organic,4.33049230454974
Feb,2016,Atlanta,21486.79,organic,4.33217153929713
Feb,2016,Nashville,21541.81,organic,4.33328219106908
Jul,2016,Indianapolis,21548.29,organic,4.33341281171113
Apr,2019,Syracuse,21570.36,organic,4.33385739335052
Jul,2017,Syracuse,21594.61,organic,4.33434536506898
Nov,2016,Tampa,21602.19,organic,4.33449778155384
May,2017,MiamiFtLauderdale,21604.1,organic,4.33453617885484
Feb,2016,Roanoke,21622.6,organic,4.33490791430565
Mar,2018,Spokane,21639.53,organic,4.33524782387339
Jan,2017,Indianapolis,21774.74,organic,4.33795297804299
Apr,2016,Charlotte,21810.79,organic,4.33867139627229
Dec,2016,Roanoke,21855.26,organic,4.33955597741884
Jul,2016,Jacksonville,21856.01,organic,4.3395708807086
Feb,2016,BuffaloRochester,21859.45,organic,4.33963923057938
Mar,2017,GrandRapids,21859.69,organic,4.33964399877361
Mar,2019,Boise,21916.76,organic,4.34077635190519
Aug,2015,Charlotte,21983.57,organic,4.34209822063539
Jul,2016,NewOrleansMobile,22033.4,organic,4.34308151881689
Apr,2017,Tampa,22035.33,organic,4.34311955886708
Oct,2016,HarrisburgScranton,22077.59,organic,4.34395166385672
Jan,2019,Nashville,22235.06,organic,4.34703830570462
Nov,2015,RaleighGreensboro,22252.13,organic,4.34737158848422
Jan,2019,Spokane,22267.99,organic,4.3476810176041
Jul,2017,Louisville,22332.53,organic,4.34893792606287
Mar,2015,SouthCarolina,22359.93,organic,4.34947043961415
Dec,2016,Orlando,22453.67,organic,4.35128733556139
Apr,2016,Orlando,22564.23,organic,4.35342051789353
Oct,2015,Sacramento,22566.36,organic,4.35346151213922
Sep,2015,RaleighGreensboro,22578.46,organic,4.3536943168489
Aug,2017,StLouis,22583.52,organic,4.35379163455231
Dec,2015,Sacramento,22672.54,organic,4.35550017677368
Jun,2016,Charlotte,22782.92,organic,4.35760938517843
Jan,2016,HartfordSpringfield,22808.83,organic,4.35810300831146
Dec,2016,Columbus,22831.71,organic,4.3585384395565
Jun,2017,Tampa,22832.53,organic,4.35855403694629
Jun,2015,Nashville,22860.79,organic,4.35909123422691
Dec,2016,Tampa,22863.07,organic,4.3591345460304
Nov,2016,Orlando,22893.35,organic,4.35970934794155
Nov,2017,Nashville,22931.03,organic,4.36042356250447
Oct,2015,StLouis,22935.04,organic,4.36049950190267
Jun,2016,Tampa,23014.78,organic,4.36200682779646
Oct,2017,Albany,23097.68,organic,4.36356836024722
May,2017,Indianapolis,23117.1,organic,4.36393335167789
May,2017,Sacramento,23195.22,organic,4.36539849603274
Jun,2017,MiamiFtLauderdale,23287.96,organic,4.36713144647601
Nov,2017,NewOrleansMobile,23311.57,organic,4.36757152360104
Feb,2019,Nashville,23396.3,organic,4.36914718148549
Apr,2015,Atlanta,23398.27,organic,4.36918374812687
Sep,2015,Roanoke,23437.05,organic,4.36990294653769
Feb,2017,Louisville,23450.59,organic,4.37015377372577
Sep,2015,Nashville,23501.5,organic,4.37109558231144
Aug,2015,Philadelphia,23523.18,organic,4.37149603182156
Oct,2015,Roanoke,23535.32,organic,4.37172010760499
Oct,2015,RaleighGreensboro,23560.48,organic,4.37218413412983
Jul,2016,Pittsburgh,23706.55,organic,4.37486835596124
Nov,2017,StLouis,23721.24,organic,4.3751373875203
Sep,2015,Atlanta,23725.96,organic,4.37522379388195
Nov,2017,Tampa,23756,organic,4.37577331660498
May,2019,New Orleans/Mobile,23832,organic,4.37716049020699
Nov,2017,Orlando,23856.03,organic,4.37759817225355
Nov,2015,Atlanta,23872.86,organic,4.37790445117323
Apr,2017,BuffaloRochester,23893.59,organic,4.3782814071821
Dec,2016,RichmondNorfolk,23971.12,organic,4.37968832600096
Sep,2017,LasVegas,24054.81,organic,4.3812019309215
Mar,2015,Spokane,24173.26,organic,4.38333522320614
Apr,2016,BuffaloRochester,24188.1,organic,4.38360175542582
May,2017,BuffaloRochester,24201.33,organic,4.38383923357502
Jan,2015,LasVegas,24265.37,organic,4.38498691785337
Nov,2015,LasVegas,24312.6,organic,4.38583140496732
Apr,2019,Indianapolis,24343.34,organic,4.38638016485768
Jun,2016,Pittsburgh,24441.66,organic,4.3881306984755
Sep,2015,Sacramento,24449.16,organic,4.38826394265671
Sep,2017,Orlando,24462.64,organic,4.38850332414602
May,2015,Atlanta,24469.22,organic,4.38862012566176
Apr,2016,RaleighGreensboro,24544.44,organic,4.38995312779118
Dec,2015,Detroit,24545.53,organic,4.38997241405212
Mar,2017,Sacramento,24559.14,organic,4.3902131548228
Mar,2019,Albany,24601.87,organic,4.39096811929099
Apr,2019,Columbus,24609.88,organic,4.3911094960488
Nov,2015,Nashville,24661.37,organic,4.39201719906075
Apr,2017,Spokane,24720.46,organic,4.39305654787321
Mar,2015,RichmondNorfolk,24785.06,organic,4.39418997458825
Nov,2017,MiamiFtLauderdale,24842.36,organic,4.3951928510171
Apr,2019,Spokane,24890.63,organic,4.39603588905781
Jan,2016,Tampa,24931.31,organic,4.39674509883366
Oct,2016,HartfordSpringfield,25063.21,organic,4.39903669299526
Mar,2017,Indianapolis,25104.82,organic,4.39975711185707
May,2017,Tampa,25126.27,organic,4.40012802227144
Feb,2016,HarrisburgScranton,25234.41,organic,4.40199315504792
Feb,2017,Sacramento,25263.8,organic,4.40249867460056
Jun,2015,RaleighGreensboro,25311.95,organic,4.40332560393415
Jul,2015,RichmondNorfolk,25486.38,organic,4.40630815411696
Mar,2016,SouthCarolina,25491.33,organic,4.4063924952022
Mar,2015,RaleighGreensboro,25505.62,organic,4.40663588498566
Jan,2016,Orlando,25563.86,organic,4.40762643047744
Aug,2017,Orlando,25576.4,organic,4.4078394154295
Dec,2017,Syracuse,25613.97,organic,4.40847689652662
Apr,2019,Roanoke,25615.94,organic,4.40851029733212
Sep,2016,Orlando,25650.06,organic,4.40908838534017
Jul,2017,MiamiFtLauderdale,25709.78,organic,4.41009836037702
Jan,2016,Columbus,25754.34,organic,4.41085042480364
May,2016,Tampa,25782.68,organic,4.41132805842924
Oct,2015,Atlanta,25838.05,organic,4.41225973431547
Apr,2015,Nashville,25847.5,organic,4.41241854399824
May,2019,Harrisburg/Scranton,25869,organic,4.4127796408203
Jan,2015,WestTexNewMexico,25876.8,organic,4.41291056920422
Jun,2016,BuffaloRochester,25923.29,organic,4.41369011827005
Jul,2017,Sacramento,25955.64,organic,4.41423174194311
Jul,2015,RaleighGreensboro,25989.72,organic,4.41480160065877
Jun,2017,Sacramento,26009.09,organic,4.41512515746722
Nov,2015,Sacramento,26014.97,organic,4.41522332941168
May,2016,MiamiFtLauderdale,26069.16,organic,4.41612703756487
Sep,2016,StLouis,26112.16,organic,4.41684279818376
Aug,2016,Orlando,26132.85,organic,4.41718677565837
Mar,2016,Columbus,26133.22,organic,4.41719292454075
May,2019,Cincinnati/Dayton,26141,organic,4.41732219709973
May,2017,StLouis,26141.01,organic,4.41732236323507
Jun,2016,Orlando,26141.87,organic,4.41733665063678
Jan,2016,RichmondNorfolk,26278.34,organic,4.41959792741704
Jan,2016,Roanoke,26346.07,organic,4.42071584138515
Feb,2018,Nashville,26474.53,organic,4.42282825885626
Jan,2016,RaleighGreensboro,26533.74,organic,4.42379846923921
Jul,2016,MiamiFtLauderdale,26540.53,organic,4.42390959124044
Sep,2015,NorthernNewEngland,26576.04,organic,4.42449026877101
Feb,2016,HartfordSpringfield,26612.98,organic,4.42509350758762
Nov,2015,StLouis,26808.06,organic,4.42826538683705
Dec,2015,PhoenixTucson,26849.8,organic,4.42894105505532
Sep,2017,NewOrleansMobile,26914.74,organic,4.429990188829
May,2016,StLouis,27027.43,organic,4.43180475121546
Jul,2015,Atlanta,27220.74,organic,4.43489992739003
Jun,2017,Orlando,27245.04,organic,4.43528744985314
Jan,2016,MiamiFtLauderdale,27269.67,organic,4.43567988242105
Dec,2016,Charlotte,27271.79,organic,4.43571364405127
Apr,2015,RaleighGreensboro,27318.26,organic,4.43645303408476
Jul,2015,LasVegas,27326.34,organic,4.43658146761486
Oct,2016,WestTexNewMexico,27390.06,organic,4.43759298360994
Apr,2017,Indianapolis,27502.21,organic,4.43936759391175
Sep,2016,LasVegas,27528.13,organic,4.43977671054826
Oct,2016,Sacramento,27560.76,organic,4.44029118926082
Mar,2016,HartfordSpringfield,27738.32,organic,4.44308015403993
Jan,2018,NewOrleansMobile,27745.6,organic,4.44319412089182
Sep,2016,Pittsburgh,27769.63,organic,4.44357009328901
Dec,2016,LasVegas,27796.14,organic,4.44398449041115
Dec,2017,NewOrleansMobile,27844.38,organic,4.44473755206681
Feb,2015,NorthernNewEngland,27875.23,organic,4.44521845945779
Jul,2017,Orlando,27905.23,organic,4.44568560640183
Aug,2017,Roanoke,27925.45,organic,4.44600018020993
Jan,2019,Tampa,27929.79,organic,4.44606767031669
Sep,2016,Sacramento,27991.66,organic,4.4470286543598
Apr,2017,Orlando,28073.04,organic,4.44828944447405
Jan,2016,SouthCarolina,28086.09,organic,4.44849128318098
Mar,2016,RichmondNorfolk,28118.06,organic,4.44898535331936
Jun,2016,HartfordSpringfield,28144.71,organic,4.44939677809664
Dec,2016,HarrisburgScranton,28161.02,organic,4.44964838102224
Jan,2015,NorthernNewEngland,28162.9,organic,4.44967737309617
Feb,2015,LasVegas,28211.06,organic,4.45041940460634
Aug,2017,GrandRapids,28383.22,organic,4.45306166345778
Mar,2017,Louisville,28402.92,organic,4.45336299056459
May,2016,Charlotte,28434.77,organic,4.45384971972957
Apr,2019,Miami/Ft. Lauderdale,28435.93,organic,4.45386743646592
Aug,2016,Sacramento,28504.43,organic,4.45491236088726
Jan,2016,Nashville,28560.62,organic,4.45576763096325
Dec,2016,SouthCarolina,28618.76,organic,4.45665081262348
Oct,2017,Tampa,28662.05,organic,4.45730724928004
Mar,2019,Nashville,28671.35,organic,4.45744814232728
Feb,2017,Pittsburgh,28691.96,organic,4.45776021670573
Dec,2017,Tampa,28766.68,organic,4.45888974229074
Nov,2016,HartfordSpringfield,28772.18,organic,4.45897276860227
May,2019,Nashville,28775,organic,4.45901533230183
Feb,2019,Syracuse,28798.89,organic,4.4593757490035
May,2015,Charlotte,28835.71,organic,4.45993064918496
Mar,2017,Charlotte,28858.89,organic,4.46027962280232
Jun,2015,RichmondNorfolk,29053.73,organic,4.46320189625916
Apr,2015,RichmondNorfolk,29061.92,organic,4.46332430293724
Jan,2018,Orlando,29130.76,organic,4.46435181519755
Jan,2018,Tampa,29175.51,organic,4.4650184564312
Feb,2015,Nashville,29193.66,organic,4.46528854576434
Feb,2018,StLouis,29203.83,organic,4.46543981168093
Mar,2018,Syracuse,29231.36,organic,4.46584902154133
Mar,2018,NewOrleansMobile,29263.07,organic,4.46631988618161
Jan,2017,Sacramento,29359.02,organic,4.46774155479664
Aug,2017,Nashville,29390.03,organic,4.46820002938081
Feb,2015,Detroit,29422.3,organic,4.46867661938625
Oct,2015,WestTexNewMexico,29518.19,organic,4.47008972384504
Jan,2017,MiamiFtLauderdale,29535.99,organic,4.47035153230676
May,2015,Philadelphia,29569.9,organic,4.470849855824
Nov,2017,Sacramento,29613.02,organic,4.47148269994096
Nov,2017,LasVegas,29641.1,organic,4.47189431654972
Aug,2017,NewOrleansMobile,29713.03,organic,4.47294694144293
Nov,2017,Indianapolis,29773.97,organic,4.47383674644185
Aug,2017,Columbus,29787.73,organic,4.47403740868545
Aug,2015,RichmondNorfolk,29848.58,organic,4.47492367506896
Dec,2016,Pittsburgh,29896.03,organic,4.47561352064664
Mar,2016,Atlanta,29949.54,organic,4.47639015637488
Nov,2017,Roanoke,29996.27,organic,4.47706725408197
Mar,2016,Roanoke,30004.14,organic,4.47718118322319
Jan,2017,Roanoke,30068.59,organic,4.47811306329916
Jul,2016,Tampa,30077.86,organic,4.47824693354019
Nov,2016,Pittsburgh,30108.8,organic,4.4786934468524
Dec,2016,RaleighGreensboro,30121.47,organic,4.47887616265848
Sep,2015,PhoenixTucson,30200.91,organic,4.4800200291169
Mar,2018,StLouis,30266.92,organic,4.48096822885016
Dec,2015,Philadelphia,30298.09,organic,4.48141525132059
Jan,2017,StLouis,30309.41,organic,4.48157748251615
Dec,2017,Orlando,30318.56,organic,4.48170857034705
Sep,2015,WestTexNewMexico,30337.47,organic,4.48197935987676
Oct,2015,Detroit,30468.14,organic,4.48384594249335
Jan,2018,Nashville,30476.27,organic,4.48396181248565
Mar,2015,Roanoke,30523.7,organic,4.48463717647117
Jun,2016,StLouis,30542.73,organic,4.48490785298716
Apr,2015,NorthernNewEngland,30591.91,organic,4.48560659292338
May,2016,Orlando,30638.61,organic,4.48626905851203
May,2019,Pittsburgh,30732,organic,4.48759082451605
Dec,2016,PhoenixTucson,30732.49,organic,4.48759774897914
Jan,2015,Detroit,30733.64,organic,4.48761399983646
Feb,2016,Sacramento,30766.37,organic,4.48807625861446
May,2019,Grand Rapids,30833,organic,4.48901578291851
Nov,2017,GrandRapids,30850.52,organic,4.48926248866836
Jan,2018,MiamiFtLauderdale,30894.81,organic,4.48988552869106
Oct,2016,Philadelphia,30955.73,organic,4.49074105002987
Aug,2017,Sacramento,30979.11,organic,4.49106893674013
Feb,2019,Orlando,31082.63,organic,4.49251775871844
Jun,2016,HarrisburgScranton,31161.99,organic,4.49362518386648
Nov,2016,LasVegas,31189.48,organic,4.49400813413473
Sep,2016,PhoenixTucson,31218.3,organic,4.49440924976032
May,2017,Orlando,31247.83,organic,4.49481986322416
Jan,2019,Orlando,31274.05,organic,4.49518412616644
Oct,2016,PhoenixTucson,31305.69,organic,4.49562328039042
Oct,2015,Boston,31342.12,organic,4.49612836906819
Nov,2017,Columbus,31378.43,organic,4.49663121014339
Dec,2017,Nashville,31417.88,organic,4.49717687658669
Oct,2017,Orlando,31508.72,organic,4.49843076089447
Dec,2015,CincinnatiDayton,31556.89,organic,4.49909419598252
Feb,2018,Columbus,31571.86,organic,4.49930016833318
Jan,2016,Atlanta,31580.06,organic,4.4994129508035
Feb,2017,StLouis,31627.33,organic,4.50006253003741
Jul,2016,StLouis,31670.19,organic,4.50065066885672
Feb,2019,Tampa,31674.16,organic,4.50070510620103
Sep,2017,Roanoke,31703.26,organic,4.5011039223823
Jul,2017,GrandRapids,31757.75,organic,4.50184972558129
Jul,2015,Nashville,31808.59,organic,4.50254441828085
Apr,2017,Sacramento,31898.02,organic,4.50376372601135
May,2015,Nashville,31925.48,organic,4.50413743560763
Feb,2018,GrandRapids,31954.05,organic,4.50452591041874
Oct,2017,Syracuse,32076.22,organic,4.5061831834941
Dec,2016,HartfordSpringfield,32109.47,organic,4.50663313714623
Jan,2017,Tampa,32143.23,organic,4.50708951588388
Jul,2015,PhoenixTucson,32152.37,organic,4.50721299094566
Oct,2017,LasVegas,32205.54,organic,4.50793058549951
Jan,2017,Orlando,32237.07,organic,4.50835556226898
Jul,2015,Roanoke,32238.51,organic,4.50837496136718
Mar,2017,RaleighGreensboro,32258.92,organic,4.50864982350267
Mar,2016,Sacramento,32407.41,organic,4.51064432360688
Dec,2017,Roanoke,32469.32,organic,4.51147319335837
Jan,2018,StLouis,32472.21,organic,4.51151184693039
Feb,2016,StLouis,32511.53,organic,4.5120374079742
Feb,2015,WestTexNewMexico,32512.15,organic,4.51204568995943
Jan,2019,Syracuse,32567.99,organic,4.51279095602126
